Dataset,Model,RMSE,MAE,MAPE,QLIKE
synthetic_sv_jump_t,HAR-RV,0.2085769552381617,0.1163939858446441,40.53440032683348,1180914712.880112
synthetic_sv_jump_t,Naive-RV,0.209594775887886,0.1092452783726003,34.40366559734282,-0.329679110986087
synthetic_sv_jump_t,RGARCH-t,0.2438152600369404,0.1506981641482241,61.388297598096784,-0.2946212041261496
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.244209974143389,0.1499503624979762,59.70554861424399,-0.2918628517049944
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.3153638272599228,0.1875689815793113,71.53653576587209,-0.1290115788122006
synthetic_sv_jump_t,REGARCH-t,0.3757942737343295,0.2296464234379659,68.58414286694354,-0.0271036996462756
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.4377377075626379,0.310237508764257,76.23974431027779,2.360515088630501
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.4391718835596566,0.310116377147507,75.8076400814366,2.3042680173214847
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.4900920429828638,0.3401167308884195,80.1361229639718,4.12709805786476
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.4900948064852206,0.3397503340691354,79.85495456992936,4.081662572732379
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.4965426249143338,0.3528431056344485,87.94243089283226,6.489174314228273
synthetic_sv_jump_t,"GARCH(2,1)-t",0.4966945792266437,0.3530699912795875,88.13530262291425,6.526334717013288
synthetic_sv_jump_t,"GARCH(1,1)-t",0.4970785080200848,0.3530511467206067,87.9778608631863,6.452908703824147
synthetic_sv_jump_t,"GARCH(1,2)-t",0.4970785245193228,0.3530511754863,87.97789260862953,6.452929989156173
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.4972265556823191,0.3531276301709041,87.9797194194984,6.6374315616686275
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.4976226526317988,0.3534677063837878,88.01423363384026,6.588361121992517
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.5135157708529482,0.3630374779608274,89.07610018998801,8.456963946049063
synthetic_rough_long_memory,HAR-RV,0.1325217666551073,0.0630899541729697,62.25995228463652,-1.0639368857365752
synthetic_rough_long_memory,Naive-RV,0.1376972723163102,0.0564792244782813,38.29355502215926,-1.085326380502255
synthetic_rough_long_memory,RGARCH-t,0.1738677807307534,0.1157977081709599,132.1330866635354,-0.9294160280531802
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.2017926505118347,0.1297712465468028,132.32362201055105,-0.9410176251171656
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.2547541807024353,0.156121051092551,81.72822505653366,3.3074991545163406
synthetic_rough_long_memory,"GARCH(1,1)-t",0.2547543846736667,0.1561378573444466,81.7592356707883,3.313916148317854
synthetic_rough_long_memory,"GARCH(2,1)-t",0.2547544815429287,0.1561377379173095,81.75897495200377,3.313880662988365
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.2547807871417366,0.1561460047102198,81.75826755467116,3.314249304796618
synthetic_rough_long_memory,"GARCH(1,2)-t",0.2547874211752263,0.1561485812616215,81.78250895521178,3.3422163820657107
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.2547877482913406,0.1561490110367089,81.78315806705288,3.3423905469057815
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.2573945350667435,0.1570431190463109,81.88369065955948,3.357195396532692
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.2575514150814917,0.1571433012836559,82.03033304106674,3.458269059508312
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.2581811742935793,0.1583299544874911,83.01356833731045,3.849364028448979
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.2581812884664127,0.15833011046087,83.01377259875045,3.849419537697393
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.2626327668181312,0.1605560635464888,83.56579727484487,4.398344198114493
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.2891117330361683,0.1592510685582455,69.1752831154879,0.6943972296471659
synthetic_rough_long_memory,REGARCH-t,0.299188644810905,0.1646369628842542,70.04842912490508,0.976997259965406
