Dataset,Model,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.05,-0.2139596945970401,-0.4344137277349366,0.0913348946135831,0.0913348946135831,0.0942492734455486,0.0179486071135316,427,39
synthetic_sv_jump_t,"GARCH(2,1)-t",0.05,-0.2146651705429303,-0.435846093003819,0.0960187353629976,0.0960187353629976,0.0951718484472783,0.0163196150600227,427,41
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.05,-0.2146827323722022,-0.4358817497182025,0.1053864168618267,0.1053864168618267,0.0954334454063734,0.0182823498653586,427,45
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.05,-0.2553794356709153,-0.5185104271418299,0.0562060889929742,0.0562060889929742,0.0969014912230206,0.0137861963436565,427,24
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.05,-0.2542775811330646,-0.5162732733727012,0.0585480093676815,0.0585480093676815,0.0974964397017945,0.0132784146477205,427,25
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.05,-0.3012488217999997,-0.6116414771499954,0.0444964871194379,0.0444964871194379,0.0989053471320397,0.010553313392549,427,19
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.05,-0.299152164796183,-0.6073845231170175,0.0468384074941452,0.0468384074941452,0.0998752671857394,0.0098161340111615,427,20
synthetic_sv_jump_t,REGARCH-t,0.05,-0.5080631825911939,-1.0315476542906297,0.0136986301369863,0.0136986301369863,0.1305426766562034,0.0045898165203105,438,6
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.05,-0.600694772531458,-1.2196224894494236,0.0114155251141552,0.0114155251141552,0.1447010772871255,0.0034571104387525,438,5
synthetic_sv_jump_t,HAR-RV,0.05,-0.6473929878968476,-1.314436355461216,0.0068493150684931,0.0068493150684931,0.1530300490731077,0.0014154353863052,438,3
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.05,-0.6768748036379415,-1.3742948512428803,0.0068493150684931,0.0068493150684931,0.1574077337141744,0.0018472665712151,438,3
synthetic_sv_jump_t,RGARCH-t,0.05,-0.6789727868053003,-1.3785544978561075,0.0068493150684931,0.0068493150684931,0.1576899615712746,0.0019135568145274,438,3
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.05,-0.191881999309011,-0.3253748596584234,0.0304449648711943,0.0304449648711943,0.0643541160998771,0.003287969548961,427,13
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.05,-0.1781830365766123,-0.302145489042256,0.0421545667447306,0.0421545667447306,0.0653534338094386,0.0033525119185967,427,18
synthetic_rough_long_memory,"GARCH(1,2)-t",0.05,-0.194088051389172,-0.3291156685334946,0.0351288056206089,0.0351288056206089,0.0653589116569138,0.0030836017258858,427,15
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.05,-0.1940855796329068,-0.3291114771692666,0.0351288056206089,0.0351288056206089,0.0653590620971664,0.0030830842113921,427,15
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.05,-0.18571231405712,-0.3149129065820546,0.0421545667447306,0.0421545667447306,0.0655678106713385,0.0034694378599506,427,18
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.05,-0.1857131426905413,-0.314914311698137,0.0421545667447306,0.0421545667447306,0.0655678637429387,0.0034694589064305,427,18
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.05,-0.1925284483896985,-0.3264710452290472,0.0351288056206089,0.0351288056206089,0.065729174399682,0.0028764543396894,427,15
synthetic_rough_long_memory,"GARCH(1,1)-t",0.05,-0.1941946744336891,-0.3292964695376066,0.0351288056206089,0.0351288056206089,0.0658772222387424,0.0026983207437641,427,15
synthetic_rough_long_memory,"GARCH(2,1)-t",0.05,-0.1941954456251225,-0.3292977772491445,0.0351288056206089,0.0351288056206089,0.0658773149241759,0.002698310378853,427,15
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.05,-0.194182837183962,-0.3292763970791032,0.0351288056206089,0.0351288056206089,0.0658774457980483,0.002703088985182,427,15
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.05,-0.1942985440499096,-0.3294726015454147,0.0351288056206089,0.0351288056206089,0.0658855697073858,0.0026998476420136,427,15
synthetic_rough_long_memory,REGARCH-t,0.05,-0.2668630052161807,-0.4525203676370191,0.0273972602739726,0.0273972602739726,0.0757447205323333,0.0023067705688189,438,12
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.05,-0.2842177473028498,-0.481948853848299,0.0273972602739726,0.0273972602739726,0.0773972689382257,0.0026830214251358,438,12
synthetic_rough_long_memory,HAR-RV,0.05,-0.5958791822027233,-1.0104340479085374,0.0,0.0,0.114575786698395,0.0,438,0
synthetic_rough_long_memory,RGARCH-t,0.05,-0.6764306990542222,-1.1470254873620178,0.0,0.0,0.1258675384815175,0.0,438,0
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.05,-0.7171329728149763,-1.2160444503724903,0.0,0.0,0.1319030439525365,0.0,438,0
