Dataset,Model,RMSE,MAE,MAPE,QLIKE,VaR_alpha,Avg_VaR,Avg_ES,CovP,ViolationRate,CRPS,ES_Loss,N,Violations,realized_window,alpha,train_fraction
synthetic_sv_jump_t,REGARCH-t,0.7745113593826062,0.5301020163499207,53.804441516328275,1.2371120315146626,0.025,-0.90984013687554,-1.4464266307522988,0.003062787136294,0.003062787136294,0.1303773988935576,0.0007527904591658,653,2,22,0.025,0.7
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.8652221680970947,0.6374485505656186,89.06941169178542,11.63509043025233,0.025,-0.4546658593312804,-0.7228091841375904,0.0,0.0,0.0854750605997828,0.0,630,0,22,0.025,0.7
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.866413955878864,0.6387192620022898,89.2628514906337,12.056915040490187,0.025,-0.4505657281954739,-0.7162909633820485,0.0,0.0,0.0861984372432674,0.0,630,0,22,0.025,0.7
synthetic_sv_jump_t,"GARCH(1,1)-t",0.9096219878195968,0.6745404174778603,94.90974696305402,25.50260309282609,0.025,-0.3148910675570592,-0.5006009379457135,0.0031746031746031,0.0031746031746031,0.0808444866302594,0.001481240062551,630,2,22,0.025,0.7
synthetic_sv_jump_t,"GARCH(1,2)-t",0.9096219994063488,0.674540471674142,94.90977456273356,25.502271361282087,0.025,-0.3148911233230474,-0.5006010266002004,0.0031746031746031,0.0031746031746031,0.0808446102861521,0.0014811846405375,630,2,22,0.025,0.7
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",0.90964060555725,0.6746008684945162,94.91803452064916,25.658564824635544,0.025,-0.3146663149652626,-0.500243635469235,0.0047619047619047,0.0047619047619047,0.0808517745865745,0.0020264941357817,630,3,22,0.025,0.7
synthetic_sv_jump_t,"GARCH(2,1)-t",0.9096585763865592,0.6746021804133137,94.92975287453636,26.5657573050372,0.025,-0.3139348801158791,-0.4990808302665083,0.0047619047619047,0.0047619047619047,0.0818513770703324,0.0015848552104043,630,3,22,0.025,0.7
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",0.9097011110049602,0.6746103169858508,94.92926406289617,26.17508378451992,0.025,-0.3139482787045952,-0.4991021307947526,0.0079365079365079,0.0079365079365079,0.0819543125894383,0.0021751902454816,630,5,22,0.025,0.7
synthetic_sv_jump_t,"FIGARCH(1,1)-t",0.909911000872806,0.6746760852516671,94.8943046558242,25.787863870761008,0.025,-0.3143028743979081,-0.499665852522527,0.0031746031746031,0.0031746031746031,0.0810845384481681,0.0013520685892233,630,2,22,0.025,0.7
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",0.9116446744523516,0.6760998642985392,95.08332512028204,28.322067638175156,0.025,-0.3075724905248056,-0.488966163561044,0.019047619047619,0.019047619047619,0.081940794444822,0.0031535060350176,630,12,22,0.025,0.7
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.9123102913488634,0.6765316673640234,95.12108461770065,27.308754845356805,0.025,-0.3065481438032151,-0.4873376990460356,0.0047619047619047,0.0047619047619047,0.0806958951808429,0.001617961708051,630,3,22,0.025,0.7
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",0.9222620154295228,0.6829343901652072,95.4263989678412,34.980997501096304,0.025,-0.2804890799780478,-0.4459100653755373,0.0111111111111111,0.0111111111111111,0.0801826612858158,0.0020682522957087,630,7,22,0.025,0.7
synthetic_sv_jump_t,RGARCH-t,1.7405541608736934,1.013122236866392,117.95212547668784,0.5184644954136323,0.025,-2.120476331739312,-3.371046529822687,0.003062787136294,0.003062787136294,0.260380936199832,0.0008089402799762,653,2,22,0.025,0.7
synthetic_rough_long_memory,HAR-RV,0.1346573813569641,0.0600353333836636,18.29587920328896,-0.1326045733811676,0.025,-1.3768539776101127,-1.9933540826233491,0.0,0.0,0.159759002670811,0.0,653,0,22,0.025,0.7
synthetic_rough_long_memory,Naive-RV,0.1378009795105586,0.0549573168637396,13.290042455542311,-0.1372768255338929,0.025,-1.3507645406624085,-1.9555828399943245,0.0,0.0,0.1572399257469428,0.0,653,0,22,0.025,0.7
synthetic_rough_long_memory,RGARCH-t,0.2305866514486483,0.1641717962266611,41.75439810267165,0.1120225976134047,0.025,-1.080505750249533,-1.5643129798676572,0.0,0.0,0.1316911267695246,0.0,653,0,22,0.025,0.7
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.2945985249564221,0.2112866053574119,85.13420692986917,0.0121890589690725,0.025,-1.5560530556384764,-2.252791335664667,0.0,0.0,0.1775625280451171,0.0,653,0,22,0.025,0.7
synthetic_rough_long_memory,REGARCH-t,0.3369168856933183,0.1704130198610818,31.169942689023628,-0.0492102604832028,0.025,-1.1994861050914456,-1.736567975628189,0.0,0.0,0.1423601231261011,0.0,653,0,22,0.025,0.7
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.4526221477797107,0.2716725940511095,44.31415991566256,0.2329198865907737,0.025,-0.9315288473239882,-1.3486301823507594,0.0,0.0,0.1170997942423343,0.0,653,0,22,0.025,0.7
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.6435598428815951,0.452395536790227,94.26466806990496,15.084783807043154,0.025,-0.3095414500970892,-0.4481417225980585,0.0079365079365079,0.0079365079365079,0.0712148050843057,0.0009299916125879,630,5,22,0.025,0.7
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.6437355618953063,0.4524512298717333,94.2614714165404,15.07614648045352,0.025,-0.309429130624742,-0.4479791109613838,0.0079365079365079,0.0079365079365079,0.0712214083795028,0.0009428172808281,630,5,22,0.025,0.7
synthetic_rough_long_memory,"GARCH(2,1)-t",0.6437395840431896,0.4524613276898757,94.26691414262288,15.090965195850812,0.025,-0.3093294878212144,-0.4478348520984645,0.0079365079365079,0.0079365079365079,0.0712167923484589,0.0009431152204156,630,5,22,0.025,0.7
synthetic_rough_long_memory,"GARCH(1,1)-t",0.6437395844702561,0.4524614932626616,94.2670169851144,15.091260013407304,0.025,-0.3093276365453158,-0.4478321718953127,0.0079365079365079,0.0079365079365079,0.0712166722869526,0.0009431430190076,630,5,22,0.025,0.7
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.6438179480660422,0.4524721331038819,94.26330376731026,15.156007652097944,0.025,-0.3091484090110748,-0.4475726934445056,0.0063492063492063,0.0063492063492063,0.070684068873417,0.0009996323793474,630,4,22,0.025,0.7
synthetic_rough_long_memory,"GARCH(1,2)-t",0.6438180726100672,0.4524722079696645,94.26332573663264,15.15607366993235,0.025,-0.3091478935602713,-0.4475719471954621,0.0063492063492063,0.0063492063492063,0.0706839669965867,0.0009996770811302,630,4,22,0.025,0.7
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.6482027470792167,0.4539774840294709,94.21489595573156,15.516179772883175,0.025,-0.3044963835693742,-0.4408376771991537,0.0079365079365079,0.0079365079365079,0.07111389506715,0.0006983787836206,630,5,22,0.025,0.7
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.6483922831707947,0.455163200467058,94.66954267096278,16.77404522360758,0.025,-0.2942173061866602,-0.4259560403664666,0.0111111111111111,0.0111111111111111,0.0709817311923289,0.0011776922222141,630,7,22,0.025,0.7
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.648393579655793,0.4551638965890818,94.66962221465344,16.77445724648401,0.025,-0.2942135978224323,-0.4259506715451582,0.0111111111111111,0.0111111111111111,0.0709817458951256,0.0011775592097507,630,7,22,0.025,0.7
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.6484088516694083,0.4540298762115203,94.21310469691298,15.85647243028962,0.025,-0.3035637347873519,-0.43948742562017,0.0047619047619047,0.0047619047619047,0.0697361104735217,0.0007646832887837,630,3,22,0.025,0.7
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.6547061263329146,0.458150882790566,94.83715549927184,18.998763767452292,0.025,-0.278736354903754,-0.4035433386969416,0.0158730158730158,0.0158730158730158,0.0709418195777995,0.0014379409812835,630,10,22,0.025,0.7
synthetic_regime_garch,Naive-RV,0.2223144081966532,0.1334967724253097,10.847116066011235,1.1207201815393424,0.025,-2.187761157009935,-3.3436062668666446,0.0,0.0,0.2780009004741717,0.0,436,0,22,0.025,0.8
synthetic_regime_garch,HAR-RV,0.3462130807268624,0.2951278019705931,31.726065224554628,1.1493759243716406,0.025,-2.4327786427107543,-3.718072189737697,0.0,0.0,0.3044534507272732,0.0,436,0,22,0.025,0.8
synthetic_regime_garch,RGARCH-t,0.4740616264539272,0.4256347990459184,50.4416860137835,1.1905536966997132,0.025,-2.54652161643167,-3.8919082223076713,0.0,0.0,0.3169832502890366,0.0,436,0,22,0.025,0.8
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",0.7336091412975149,0.6209423615351481,46.25933957788327,1.404297622463524,0.025,-1.586782995092984,-2.4251173623548485,0.0,0.0,0.2151194396379991,0.0,436,0,22,0.025,0.8
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",1.0391164276480116,0.8420169054741297,56.426399827890194,1.859105706526164,0.025,-1.3440924040744924,-2.05420768675386,0.0,0.0,0.1908660873425792,0.0,436,0,22,0.025,0.8
synthetic_regime_garch,REGARCH-t,1.1249470118560678,0.9519821773379548,68.67392759848236,2.406868088884398,0.025,-1.1634881341722845,-1.77818597993591,0.0022935779816513,0.0022935779816513,0.1743625818062079,0.0012330296539715,436,1,22,0.025,0.8
synthetic_regime_garch,"EGARCH(1,1)-t",1.39003160304151,1.2117032136043535,93.41154510293087,13.54013194859382,0.025,-0.5426066742762249,-0.8292784021420555,0.0024213075060532,0.0024213075060532,0.1296986204133992,0.0005449901909572,413,1,22,0.025,0.8
synthetic_regime_garch,"EGARCH(2,1)-t",1.3905223522639814,1.212105335159749,93.43579113704546,13.613092236183382,0.025,-0.5412977806757576,-0.8272779896056316,0.0024213075060532,0.0024213075060532,0.1290927435454292,0.0007304271597922,413,1,22,0.025,0.8
synthetic_regime_garch,"FIGARCH(1,1)-t",1.3934791985698032,1.2127983508064837,93.16605335874232,13.568463370879249,0.025,-0.5424468733722796,-0.8290341747033472,0.0024213075060532,0.0024213075060532,0.1294055766877356,0.0009617274603175,413,1,22,0.025,0.8
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",1.3944882757866697,1.2127989813018425,93.11381785292932,13.353541100048126,0.025,-0.5442389186632992,-0.8317729992072757,0.0024213075060532,0.0024213075060532,0.1299476496209231,0.0001901136449147,413,1,22,0.025,0.8
synthetic_regime_garch,"GJR-GARCH(1,1)-t",1.3948474125946615,1.2160321523544924,93.67956958015534,14.319932250706492,0.025,-0.5283759265040433,-0.8075292192932768,0.0024213075060532,0.0024213075060532,0.129489925221474,0.0009885052382675,413,1,22,0.025,0.8
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",1.3955061890336684,1.2163753056508264,93.68067055315126,14.329672366678714,0.025,-0.5277506176487835,-0.8065735452241607,0.0024213075060532,0.0024213075060532,0.1295028315111695,0.0008949251185613,413,1,22,0.025,0.8
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",1.3955285252932883,1.2163927166582496,93.681818146982,14.332226307335848,0.025,-0.5276978378237975,-0.8064928805898968,0.0024213075060532,0.0024213075060532,0.1295029807795298,0.0008927977559441,413,1,22,0.025,0.8
synthetic_regime_garch,"GARCH(2,1)-t",1.395688438238397,1.216619088100529,93.71389299456352,14.344681594770366,0.025,-0.5269301340231765,-0.8053195810134649,0.0024213075060532,0.0024213075060532,0.1295231066771673,0.0007085957399478,413,1,22,0.025,0.8
synthetic_regime_garch,"GARCH(1,1)-t",1.3956886023259805,1.2166192831379714,93.7139152560162,14.344737093524198,0.025,-0.5269293301149959,-0.8053183523818922,0.0024213075060532,0.0024213075060532,0.1295230748578824,0.0007085988262458,413,1,22,0.025,0.8
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",1.3957284153601028,1.2166738769086336,93.721210829032,14.36557512741792,0.025,-0.5266764742871785,-0.8049319069384331,0.0024213075060532,0.0024213075060532,0.1296196743437144,0.0006719459401406,413,1,22,0.025,0.8
synthetic_regime_garch,"GARCH(1,2)-t",1.3960143349487733,1.2168777790568557,93.72859551908084,14.40063584310568,0.025,-0.526010394011198,-0.8039139209586249,0.0024213075060532,0.0024213075060532,0.1287123849700402,0.0010021833276154,413,1,22,0.025,0.8
synthetic_sv_jump_t,Naive-RV,0.2098483689872627,0.1090388072033475,15.418688009472742,0.486456279876858,0.025,-1.6684644993771072,-2.849366577154449,0.0,0.0,0.2156093360746473,0.0,436,0,22,0.025,0.8
synthetic_sv_jump_t,HAR-RV,0.2123753408943652,0.1194396465564084,18.298098794805544,0.5166891295190248,0.025,-1.6519723593486704,-2.82120166708275,0.0,0.0,0.2138194234328785,0.0,436,0,22,0.025,0.8
synthetic_sv_jump_t,RGARCH-t,0.449738133856908,0.3240014353462061,34.23422696775088,0.6506693537141305,0.025,-1.3435716549679797,-2.294521800797734,0.0,0.0,0.181381140944202,0.0,436,0,22,0.025,0.8
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.4870478379984591,0.3430269599962243,44.51583889003306,0.5315486751496223,0.025,-1.9196999475336545,-3.27842088981195,0.0,0.0,0.2437710143277837,0.0,436,0,22,0.025,0.8
synthetic_sv_jump_t,REGARCH-t,0.7747617930275782,0.5646067962297634,55.67531792016044,1.1781565159205405,0.025,-1.0681899112004454,-1.8242309813390865,0.0,0.0,0.1528437622945881,0.0,436,0,22,0.025,0.8
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.935214407574772,0.7290493408645883,79.31052550757536,4.006932159142933,0.025,-0.6652826081378562,-1.1361548469852674,0.0091743119266055,0.0091743119266055,0.1177624375157797,0.0018885126815045,436,4,22,0.025,0.8
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.9963868037746914,0.7966493450655193,90.03074307932442,11.553689679776085,0.025,-0.49749298155434,-0.849607453163712,0.0,0.0,0.1001774419250851,0.0,413,0,22,0.025,0.8
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.9973951045601238,0.7979539194067237,90.18755012107526,11.906233826604709,0.025,-0.4932404359120285,-0.8423450502623916,0.0048426150121065,0.0048426150121065,0.1010479412380277,0.0021556383747817,413,2,22,0.025,0.8
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",1.0315844618566157,0.8267213988743356,92.13919557207946,16.161964830975304,0.025,-0.4242282895164963,-0.724487640991453,0.0072639225181598,0.0072639225181598,0.0984175963950578,0.0023426749727752,413,3,22,0.025,0.8
synthetic_sv_jump_t,"APGARCH/APARCH(2,1)-t",1.031989560199842,0.827119997982607,92.20217259071404,16.38992411398906,0.025,-0.422399621736737,-0.7213646828138528,0.0072639225181598,0.0072639225181598,0.0989140484298227,0.0022295908177437,413,3,22,0.025,0.8
synthetic_sv_jump_t,"GJR-GARCH(1,1)-t",1.0445755026277357,0.8402788406552648,95.02241525396846,24.87943289676347,0.025,-0.3575776451944557,-0.6106631524584741,0.0048426150121065,0.0048426150121065,0.0955352742893798,0.0021807520738808,413,2,22,0.025,0.8
synthetic_sv_jump_t,"GARCH(2,1)-t",1.04497814669597,0.8404415937960317,94.9996455398522,25.69536163712556,0.025,-0.3567371568867187,-0.6092277852130527,0.0072639225181598,0.0072639225181598,0.0966292162445511,0.0030244831004737,413,3,22,0.025,0.8
synthetic_sv_jump_t,"GARCH(1,2)-t",1.045016643730018,0.8404244342379604,94.99117198210392,24.987827076969527,0.025,-0.3574645615543836,-0.6104700307321418,0.0024213075060532,0.0024213075060532,0.0953484164827796,0.0012607824746658,413,1,22,0.025,0.8
synthetic_sv_jump_t,"GARCH(1,1)-t",1.0450166449637577,0.8404244359892453,94.991172543449,24.98782663481572,0.025,-0.3574645556126694,-0.6104700205850141,0.0024213075060532,0.0024213075060532,0.0953484178310888,0.0012607820185866,413,1,22,0.025,0.8
synthetic_sv_jump_t,"Generalized-GARCH(2,2)-t",1.0450624216703073,0.84050380551064,95.01193832952492,25.257129288712296,0.025,-0.3567894005115165,-0.6093170057139526,0.0072639225181598,0.0072639225181598,0.0967735591525525,0.0028704312367057,413,3,22,0.025,0.8
synthetic_sv_jump_t,"FIGARCH(1,1)-t",1.0456916628431938,0.840804708152608,94.99880142131516,25.12394534229627,0.025,-0.3558483659369466,-0.6077099277894733,0.0024213075060532,0.0024213075060532,0.0957492433815402,0.001144020536469,413,1,22,0.025,0.8
synthetic_sv_jump_t,"Threshold-GARCH(1,1)-t",1.05866864030047,0.8507553699835839,95.66356576346486,29.60713169069144,0.025,-0.3189852454843569,-0.5447559102563216,0.0145278450363196,0.0145278450363196,0.0953443096174362,0.0034296205035799,413,6,22,0.025,0.8
synthetic_rough_long_memory,HAR-RV,0.1268343445493662,0.0587187311629512,20.410304527740387,-0.1933171672228383,0.025,-1.3471565384000084,-1.9157460846333816,0.0,0.0,0.1569424905729971,0.0,436,0,22,0.025,0.8
synthetic_rough_long_memory,Naive-RV,0.1308280183641301,0.0521472969251481,13.468300371301323,-0.2010896071807869,0.025,-1.3198200242102391,-1.8768717455838355,0.0,0.0,0.1542520678855885,0.0,436,0,22,0.025,0.8
synthetic_rough_long_memory,"ARMA(1,1)-RGARCH-t",0.2549059860895557,0.1404629303820726,39.26628179658045,0.0465717072540865,0.025,-1.162225430500839,-1.6527617648560236,0.0,0.0,0.1394668773262302,0.0,436,0,22,0.025,0.8
synthetic_rough_long_memory,RGARCH-t,0.2901976168484436,0.1476264048264967,37.189862003778664,-0.0079970194125752,0.025,-1.209055652942142,-1.7193574519400123,0.0,0.0,0.1440602223371,0.0,436,0,22,0.025,0.8
synthetic_rough_long_memory,"FIGARCH(1,1)-t",0.4621544157183007,0.3516824309621225,93.84929949484764,13.786558455183751,0.025,-0.2830543319037394,-0.402522062304013,0.0121065375302663,0.0121065375302663,0.0639512772602676,0.001332550621259,413,5,22,0.025,0.8
synthetic_rough_long_memory,"GARCH(2,1)-t",0.4621646838058004,0.3516969419652233,93.8573127448891,13.805096929612317,0.025,-0.2829194693307988,-0.4023302787668292,0.0121065375302663,0.0121065375302663,0.0639451808644493,0.0013328717106681,413,5,22,0.025,0.8
synthetic_rough_long_memory,"GARCH(1,1)-t",0.4621647597989265,0.3516970386574838,93.85736678799032,13.805213409293724,0.025,-0.2829185901094484,-0.4023290284556652,0.0121065375302663,0.0121065375302663,0.063945157666835,0.0013328549796498,413,5,22,0.025,0.8
synthetic_rough_long_memory,"GARCH(1,2)-t",0.4621941086521701,0.3516931796475228,93.85357384925098,13.86452568168606,0.025,-0.2828137008081147,-0.4021798689017291,0.0072639225181598,0.0072639225181598,0.0634585045668359,0.001082645128496,413,3,22,0.025,0.8
synthetic_rough_long_memory,"Generalized-GARCH(2,2)-t",0.4621941092236574,0.3516931899445344,93.85357911656396,13.864544781764655,0.025,-0.2828135876179357,-0.4021797079377756,0.0072639225181598,0.0072639225181598,0.0634584863489262,0.0010826565394342,413,3,22,0.025,0.8
synthetic_rough_long_memory,"GJR-GARCH(1,1)-t",0.4622188926448423,0.3517064537883659,93.85527723350138,13.793963398351288,0.025,-0.2829438911666715,-0.4023650082396997,0.009685230024213,0.009685230024213,0.0639522741311983,0.0010235891385096,413,4,22,0.025,0.8
synthetic_rough_long_memory,"EGARCH(1,1)-t",0.4639518331262017,0.3521282145790059,93.74658668330856,13.981963818315142,0.025,-0.282154481438707,-0.40124241516873,0.009685230024213,0.009685230024213,0.063880292260836,0.0007721946613759,413,4,22,0.025,0.8
synthetic_rough_long_memory,"EGARCH(2,1)-t",0.4640768470540902,0.3521321477321349,93.73239880325062,14.270994459483676,0.025,-0.2816158871395385,-0.4004764982983242,0.0048426150121065,0.0048426150121065,0.0625298700418148,0.0008590033282117,413,2,22,0.025,0.8
synthetic_rough_long_memory,"APGARCH/APARCH(1,1)-t",0.465187271169282,0.3536425000357541,94.24718455187454,15.308119098384244,0.025,-0.2704967046564717,-0.3846642821979155,0.0121065375302663,0.0121065375302663,0.0636893198901023,0.0009603385840396,413,5,22,0.025,0.8
synthetic_rough_long_memory,"APGARCH/APARCH(2,1)-t",0.4651874289010095,0.353642608925125,94.24723659564556,15.308231812881548,0.025,-0.2704958405193853,-0.3846630533375771,0.0121065375302663,0.0121065375302663,0.063689316953002,0.0009603615892624,413,5,22,0.025,0.8
synthetic_rough_long_memory,"ARMA(1,1)-REGARCH-t",0.4675487912449436,0.2610884770041107,42.222852450294816,0.1434025186262521,0.025,-0.9305704744576888,-1.3233330293115513,0.0,0.0,0.1160462960767475,0.0,436,0,22,0.025,0.8
synthetic_rough_long_memory,"Threshold-GARCH(1,1)-t",0.4682115134421232,0.3551173013454397,94.27200162865692,16.64646946199778,0.025,-0.2623749485245476,-0.3731146054776733,0.0169491525423728,0.0169491525423728,0.0635621326677023,0.0012746712687051,413,7,22,0.025,0.8
synthetic_rough_long_memory,REGARCH-t,0.5500513695316813,0.3556828808226004,73.65291722722932,1.7407243676292483,0.025,-0.6429518353958638,-0.9143202190373344,0.0,0.0,0.090832109298471,0.0,436,0,22,0.025,0.8
synthetic_regime_garch,HAR-RV,2.196959879681056,0.6293497921435589,20.690353575054836,1.8021753975171624,0.05,-2.372421471438761,-4.350739612966531,0.0,0.0,0.4515645389936262,0.0,871,0,22,0.05,0.6
synthetic_regime_garch,Naive-RV,2.3206680564873317,0.5928233021797417,12.61618321903002,1.7935239241844652,0.05,-2.3040598172844837,-4.225372446837926,0.0,0.0,0.4409404176500781,0.0,871,0,22,0.05,0.6
synthetic_regime_garch,RGARCH-t,4.014315888858618,1.37996119668906,22.196252329097938,1.845179549653328,0.05,-2.0373564241391624,-3.736270054434508,0.0,0.0,0.3988967199599606,0.0,871,0,22,0.05,0.6
synthetic_regime_garch,"ARMA(1,1)-RGARCH-t",4.30990913638542,1.4711888725755369,23.00856397480628,1.851431206399781,0.05,-2.0094852758662713,-3.6851576739786895,0.0,0.0,0.3944217077149411,0.0,871,0,22,0.05,0.6
synthetic_regime_garch,REGARCH-t,5.711076985775734,1.7976623687482,27.73547079783413,1.864979114763898,0.05,-2.092594605179708,-3.8375703272968886,0.0,0.0,0.4076365202137402,0.0,871,0,22,0.05,0.6
synthetic_regime_garch,"ARMA(1,1)-REGARCH-t",9.21084714996294,3.66159797992423,63.38391614903076,3.1244287111847373,0.05,-1.1941852109447229,-2.1899940482856617,0.0034443168771526,0.0034443168771526,0.2739765384672944,0.0037728849180675,871,3,22,0.05,0.6
synthetic_regime_garch,"Generalized-GARCH(2,2)-t",10.005639033912331,4.434849656401281,94.45196638454291,17.187833620436358,0.05,-0.5196876809492114,-0.953045572676107,0.0742924528301886,0.0742924528301886,0.2025778393457446,0.0219573095991889,848,63,22,0.05,0.6
synthetic_regime_garch,"GARCH(1,1)-t",10.005878709893818,4.434765890645029,94.44439437326828,17.162422666248244,0.05,-0.5199227936647732,-0.9534767415124296,0.070754716981132,0.070754716981132,0.202246927330931,0.0210503698624701,848,60,22,0.05,0.6
synthetic_regime_garch,"GARCH(2,1)-t",10.005880264323668,4.434766132325066,94.4443977402383,17.162405333336103,0.05,-0.5199228417031442,-0.9534768296091046,0.070754716981132,0.070754716981132,0.2022470781955493,0.0210501642985054,848,60,22,0.05,0.6
synthetic_regime_garch,"GARCH(1,2)-t",10.011473943997595,4.435427036841554,94.42996991757887,17.221011402600325,0.05,-0.5195258309502285,-0.9527487589731408,0.0636792452830188,0.0636792452830188,0.2002639703849392,0.0212192067030732,848,54,22,0.05,0.6
synthetic_regime_garch,"GJR-GARCH(1,1)-t",10.019212339216072,4.440864469873371,94.4625785793064,17.34357000669677,0.05,-0.5157974530137371,-0.9459113560176848,0.0683962264150943,0.0683962264150943,0.2019389220918348,0.021546271023202,848,58,22,0.05,0.6
synthetic_regime_garch,"FIGARCH(1,1)-t",10.030057359429078,4.430272196216048,93.66284582574582,15.783324997409212,0.05,-0.5377850808916741,-0.9862340578459112,0.0518867924528301,0.0518867924528301,0.2018164899628216,0.0182768865934894,848,44,22,0.05,0.6
synthetic_regime_garch,"APGARCH/APARCH(2,1)-t",10.036220100661172,4.447189141413191,94.5171597514118,17.594490178730496,0.05,-0.5108317199643486,-0.9368047905336482,0.0683962264150943,0.0683962264150943,0.2018393256458556,0.0213955346393053,848,58,22,0.05,0.6
synthetic_regime_garch,"APGARCH/APARCH(1,1)-t",10.036221977299862,4.447188895106624,94.51704001392334,17.594223241224785,0.05,-0.5108341716399375,-0.9368092866159128,0.0683962264150943,0.0683962264150943,0.2018392394114456,0.0213963682235935,848,58,22,0.05,0.6
synthetic_regime_garch,"EGARCH(1,1)-t",10.09349610449972,4.458268100229895,94.2486602098255,17.138715231980488,0.05,-0.5122321355759405,-0.9393729866781022,0.0566037735849056,0.0566037735849056,0.2018443807807291,0.0195000464975591,848,48,22,0.05,0.6
synthetic_regime_garch,"EGARCH(2,1)-t",10.103714187902243,4.460250132669934,94.2493613747477,17.19114184885701,0.05,-0.5111952923812335,-0.937471539227068,0.053066037735849,0.053066037735849,0.2008889000466066,0.0188017990014113,848,45,22,0.05,0.6
synthetic_regime_garch,"Threshold-GARCH(1,1)-t",10.17421695073024,4.490898983176532,94.5329447776816,19.23241455564635,0.05,-0.4810854068985292,-0.8822535802393497,0.0613207547169811,0.0613207547169811,0.201767216878628,0.0187526173453406,848,52,22,0.05,0.6
synthetic_sv_jump_t,Naive-RV,0.1993828505408267,0.0899316573709923,21.590764608828987,0.1702824446717437,0.05,-0.8497277608215144,-1.6900769163223155,0.0045924225028702,0.0045924225028702,0.1882541333980415,0.0014426461466398,871,4,22,0.05,0.6
synthetic_sv_jump_t,HAR-RV,0.2047375727495606,0.1020313085401672,25.30348968235196,1189721465.9447808,0.05,-0.8446232804465289,-1.6799242946835415,0.0114810562571756,0.0114810562571756,0.1878598507102674,0.0018664662989888,871,10,22,0.05,0.6
synthetic_sv_jump_t,"ARMA(1,1)-RGARCH-t",0.3786165937171331,0.2892017061284406,61.20904077690634,1.587406350236393,0.05,-0.6126298727247077,-1.2184980341709597,0.0252583237657864,0.0252583237657864,0.1484864514298938,0.0052622943233471,871,22,22,0.05,0.6
synthetic_sv_jump_t,REGARCH-t,0.6543789225355255,0.44934583420391,54.305091716834454,0.9587209836320112,0.05,-0.5237376485762312,-1.041694706092514,0.0091848450057405,0.0091848450057405,0.1297583324897273,0.0021110773438804,871,8,22,0.05,0.6
synthetic_sv_jump_t,"ARMA(1,1)-REGARCH-t",0.7899741809058083,0.5608662944846228,70.41994493167726,2.7723206118197683,0.05,-0.3803325388052934,-0.7564672757538708,0.0252583237657864,0.0252583237657864,0.1075610685349484,0.0070410447258718,871,22,22,0.05,0.6
synthetic_sv_jump_t,RGARCH-t,0.8117393283711215,0.6043405587267439,89.29523126764566,8.21658088575879,0.05,-0.2767415723236806,-0.550428695796416,0.0642939150401837,0.0642939150401837,0.0966002108802649,0.0097761632654776,871,56,22,0.05,0.6
synthetic_sv_jump_t,"EGARCH(1,1)-t",0.8455865409088388,0.6305599320453117,90.02479439731773,12.518554501252115,0.05,-0.2501201084108488,-0.4974795940814313,0.0471698113207547,0.0471698113207547,0.0854325129971237,0.0106589883647656,848,40,22,0.05,0.6
synthetic_sv_jump_t,"EGARCH(2,1)-t",0.8467602662451882,0.6317294538236691,90.21186271602008,12.96480499656312,0.05,-0.2477934542212636,-0.4928519654227172,0.0507075471698113,0.0507075471698113,0.0862883872732931,0.0090563406354018,848,43,22,0.05,0.6
synthetic_sv_jump_t,"APGARCH/APARCH(1,1)-t",0.8751253323541649,0.6519534681008525,92.08271828234562,21.93669286557108,0.05,-0.2108833971088742,-0.4194392344493549,0.0613207547169811,0.0613207547169811,0.0835477379068613,0.0113776130930964,848,52,22,0.05,0.6
